"","No","Q_Y","Q","M_Y","Period","diff_gap","diff_oil","diff_exchange","diff_VNI","diff_CPI","diff._goldreserve","diff_interest","log_M2","diff_demandVN"
"1250",1250,"Q4-2014","Q4","10-2014",41940,-3021.73502173647,0.0999999999999943,-20,2.33000000000004,0.00180000000000002,-0.78000000000003,-0.003,0.00839459370535642,-3.04
"1251",1251,"Q4-2014","Q4","10-2014",41941,74053.6760536768,0.890000000000001,5,8.07000000000005,0.00180000000000002,-0.78000000000003,-0.003,0.00839459370535642,-3.04
"1252",1252,"Q4-2014","Q4","10-2014",41942,323448.4974485,-1.19,-25,-2.06000000000006,0.00180000000000002,-0.78000000000003,-0.003,0.00839459370535642,-3.04
"1253",1253,"Q4-2014","Q4","10-2014",41943,402155.736155733,-0.530000000000001,35,11.7,0.00180000000000002,-0.78000000000003,-0.003,0.00839459370535642,-3.04
"1254",1254,"Q4-2014","Q4","11-2014",41946,-155944.055944059,-1.76000000000001,15,2.30999999999995,-0.00429999999999997,-5.03999999999996,0,0.0173816437838032,-3.04
"1255",1255,"Q4-2014","Q4","11-2014",41947,19811.377811376,-1.61999999999999,-20,-4.75999999999999,-0.00429999999999997,-5.03999999999996,0,0.0173816437838032,-3.04
"1256",1256,"Q4-2014","Q4","11-2014",41948,82480.6652806662,1.55999999999999,-22,-1.38,-0.00429999999999997,-5.03999999999996,0,0.0173816437838032,-3.04
"1257",1257,"Q4-2014","Q4","11-2014",41949,-47884.5586845577,-0.839999999999989,32,0.840000000000032,-0.00429999999999997,-5.03999999999996,0,0.0173816437838032,-3.04
"1258",1258,"Q4-2014","Q4","11-2014",41950,-487623.511623509,0.839999999999989,10,4.74000000000001,-0.00429999999999997,-5.03999999999996,0,0.0173816437838032,-3.04
"1259",1259,"Q4-2014","Q4","11-2014",41953,485317.331317332,-1.27999999999999,-85,-0.470000000000027,-0.00429999999999997,-5.03999999999996,0,0.0173816437838032,-3.04
"1260",1260,"Q4-2014","Q4","11-2014",41954,-285972.405972406,0.419999999999987,85,2.11000000000001,-0.00429999999999997,-5.03999999999996,0,0.0173816437838032,-3.04
"1261",1261,"Q4-2014","Q4","11-2014",41955,162712.530712526,-0.689999999999998,0,-0.220000000000027,-0.00429999999999997,-5.03999999999996,0,0.0173816437838032,-3.04
"1262",1262,"Q4-2014","Q4","11-2014",41956,-52932.148932144,-3.03,20,-0.850000000000023,-0.00429999999999997,-5.03999999999996,0,0.0173816437838032,-3.04
"1263",1263,"Q4-2014","Q4","11-2014",41957,-394676.620676622,1.78,0,-2.79999999999995,-0.00429999999999997,-5.03999999999996,0,0.0173816437838032,-3.04
"1264",1264,"Q4-2014","Q4","11-2014",41960,214303.534303535,-0.269999999999996,20,0.569999999999936,-0.00429999999999997,-5.03999999999996,0,0.0173816437838032,-3.04
"1265",1265,"Q4-2014","Q4","11-2014",41961,-191423.927423928,-1.09,45,-6.67999999999995,-0.00429999999999997,-5.03999999999996,0,0.0173816437838032,-3.04
"1266",1266,"Q4-2014","Q4","11-2014",41962,117724.81572482,0,-75,-5.89999999999998,-0.00429999999999997,-5.03999999999996,0,0.0173816437838032,-3.04
"1267",1267,"Q4-2014","Q4","11-2014",41963,-26848.2328482382,1.08,15,4.97000000000003,-0.00429999999999997,-5.03999999999996,0,0.0173816437838032,-3.04
"1268",1268,"Q4-2014","Q4","11-2014",41964,-114738.990738992,0.890000000000001,50,-5.29000000000008,-0.00429999999999997,-5.03999999999996,0,0.0173816437838032,-3.04
"1269",1269,"Q4-2014","Q4","11-2014",41967,106501.606501609,-0.780000000000001,-60,-5.5,-0.00429999999999997,-5.03999999999996,0,0.0173816437838032,-3.04
"1270",1270,"Q4-2014","Q4","11-2014",41968,-122672.084672082,-1.69999999999999,85,3.38,-0.00429999999999997,-5.03999999999996,0,0.0173816437838032,-3.04
"1271",1271,"Q4-2014","Q4","11-2014",41969,-10968.4369684383,-0.340000000000003,10,-9.87,-0.00429999999999997,-5.03999999999996,0,0.0173816437838032,-3.04
"1272",1272,"Q4-2014","Q4","11-2014",41970,-98457.4560574554,1.26142857142857,10,-3.14999999999998,-0.00429999999999997,-5.03999999999996,0,0.0173816437838032,-3.04
"1273",1273,"Q4-2014","Q4","11-2014",41971,275428.161028158,-9.02142857142857,-90,-6.30999999999995,-0.00429999999999997,-5.03999999999996,0,0.0173816437838032,-3.04
"1274",1274,"Q4-2014","Q4","12-2014",41974,-762073.332073331,3.04000000000001,90,1.42999999999995,-0.00380000000000003,-4.37,0,0.0405139917949027,-3.04
"1275",1275,"Q4-2014","Q4","12-2014",41975,422144.018144019,-1.99000000000001,-20,1.41999999999996,-0.00380000000000003,-4.37,0,0.0405139917949027,-3.04
"1276",1276,"Q4-2014","Q4","12-2014",41976,-122839.538839541,0.310000000000002,-30,5.45000000000005,-0.00380000000000003,-4.37,0,0.0405139917949027,-3.04
"1277",1277,"Q4-2014","Q4","12-2014",41977,22647.8926478922,-0.569999999999993,-40,3.5,-0.00380000000000003,-4.37,0,0.0405139917949027,-3.04
"1278",1278,"Q4-2014","Q4","12-2014",41978,241191.835191838,-0.840000000000003,10,0.379999999999995,-0.00380000000000003,-4.37,0,0.0405139917949027,-3.04
"1279",1279,"Q4-2014","Q4","12-2014",41981,-95075.7890757918,-2.76,-10,-7.08000000000004,-0.00380000000000003,-4.37,0,0.0405139917949027,-3.04
"1280",1280,"Q4-2014","Q4","12-2014",41982,-599824.22982423,0.609999999999999,40,-16.37,-0.00380000000000003,-4.37,0,0.0405139917949027,-3.04
"1281",1281,"Q4-2014","Q4","12-2014",41983,161945.945945945,-2.75,0,1.88000000000011,-0.00380000000000003,-4.37,0,0.0405139917949027,-3.04
"1282",1282,"Q4-2014","Q4","12-2014",41984,1305.61330561712,-0.980000000000004,0,-7.08000000000004,-0.00380000000000003,-4.37,0,0.0405139917949027,-3.04
"1283",1283,"Q4-2014","Q4","12-2014",41985,62297.4862974845,-2.2,30,3.81999999999994,-0.00380000000000003,-4.37,0,0.0405139917949027,-3.04
"1284",1284,"Q4-2014","Q4","12-2014",41988,219104.895104896,-1.85,0,-6,-0.00380000000000003,-4.37,0,0.0405139917949027,-3.04
"1285",1285,"Q4-2014","Q4","12-2014",41989,173897.183897179,0.00999999999999801,-10,-12.79,-0.00380000000000003,-4.37,0,0.0405139917949027,-3.04
"1286",1286,"Q4-2014","Q4","12-2014",41990,-55488.1874881834,0.460000000000001,10,-16.92,-0.00380000000000003,-4.37,0,0.0405139917949027,-3.04
"1287",1287,"Q4-2014","Q4","12-2014",41991,53537.7055377066,-2.25,0,10.23,-0.00380000000000003,-4.37,0,0.0405139917949027,-3.04
"1288",1288,"Q4-2014","Q4","12-2014",41992,613.11661311239,2.73,0,-5.36000000000001,-0.00380000000000003,-4.37,0,0.0405139917949027,-3.04
"1289",1289,"Q4-2014","Q4","12-2014",41995,216182.196182199,-1.66,-5,14.4499999999999,-0.00380000000000003,-4.37,0,0.0405139917949027,-3.04
"1290",1290,"Q4-2014","Q4","12-2014",41996,-50926.4789264798,1.53,0,0.340000000000032,-0.00380000000000003,-4.37,0,0.0405139917949027,-3.04
"1291",1291,"Q4-2014","Q4","12-2014",41997,56632.772632774,-1.08,5,1.56000000000006,-0.00380000000000003,-4.37,0,0.0405139917949027,-3.04
"1292",1292,"Q4-2014","Q4","12-2014",41998,-14846.72084672,0.188571428571429,0,-7.43000000000006,-0.00380000000000003,-4.37,0,0.0405139917949027,-3.04
"1293",1293,"Q4-2014","Q4","12-2014",41999,-297348.327348329,-1.29857142857143,0,1.36000000000001,-0.00380000000000003,-4.37,0,0.0405139917949027,-3.04
"1294",1294,"Q4-2014","Q4","12-2014",42002,282253.63825364,-1.13,-70,-0.690000000000055,-0.00380000000000003,-4.37,0,0.0405139917949027,-3.04
"1295",1295,"Q4-2014","Q4","12-2014",42003,-420490.266490266,0.68,80,4.8900000000001,-0.00380000000000003,-4.37,0,0.0405139917949027,-3.04
"1296",1296,"Q4-2014","Q4","12-2014",42004,542412.020412017,-0.689999999999998,-10,8.05999999999995,-0.00380000000000003,-4.37,0,0.0405139917949027,-3.04
"1297",1297,"Q1-2015","Q1","1-2015",42006,-253927.045927044,-0.730000000000004,0,-8.68999999999994,-0.00319999999999998,30.33,-0.002,0.00250265041565491,0.21
"1298",1298,"Q1-2015","Q1","1-2015",42009,-279187.677187681,-2.67,0,7.50999999999999,-0.00319999999999998,30.33,-0.002,0.00250265041565491,0.21
"1299",1299,"Q1-2015","Q1","1-2015",42010,-214887.922887918,-2.07,50,5.20999999999992,-0.00319999999999998,30.33,-0.002,0.00250265041565491,0.21
"1300",1300,"Q1-2015","Q1","1-2015",42011,170883.764883768,0.710000000000001,0,2.38999999999999,-0.00319999999999998,30.33,-0.002,0.00250265041565491,0.21
"1301",1301,"Q1-2015","Q1","1-2015",42012,10438.8584388532,0.109999999999999,-60,1.42000000000007,-0.00319999999999998,30.33,-0.002,0.00250265041565491,0.21
"1302",1302,"Q1-2015","Q1","1-2015",42013,-104340.2003402,-0.449999999999996,-20,16.26,-0.00319999999999998,30.33,-0.002,0.00250265041565491,0.21
"1303",1303,"Q1-2015","Q1","1-2015",42016,-186123.984123982,-2.29,-25,4.59000000000003,-0.00319999999999998,30.33,-0.002,0.00250265041565491,0.21
"1304",1304,"Q1-2015","Q1","1-2015",42017,54217.3502173498,-0.140000000000001,0,6.27999999999997,-0.00319999999999998,30.33,-0.002,0.00250265041565491,0.21
"1305",1305,"Q1-2015","Q1","1-2015",42018,-56945.3789453804,2.57,-5,-3.59000000000003,-0.00319999999999998,30.33,-0.002,0.00250265041565491,0.21
"1306",1306,"Q1-2015","Q1","1-2015",42019,-477705.537705537,-2.12,10,0.730000000000018,-0.00319999999999998,30.33,-0.002,0.00250265041565491,0.21
"1307",1307,"Q1-2015","Q1","1-2015",42020,-61812.1338121369,2.12,-5,-2.93000000000006,-0.00319999999999998,30.33,-0.002,0.00250265041565491,0.21
"1308",1308,"Q1-2015","Q1","1-2015",42023,126324.021924023,-0.99285714285714,15,-3.29999999999995,-0.00319999999999998,30.33,-0.002,0.00250265041565491,0.21
"1309",1309,"Q1-2015","Q1","1-2015",42024,-299775.165375162,-0.707142857142863,0,0.710000000000036,-0.00319999999999998,30.33,-0.002,0.00250265041565491,0.21
"1310",1310,"Q1-2015","Q1","1-2015",42025,238501.984501984,1.06,20,-3.10000000000002,-0.00319999999999998,30.33,-0.002,0.00250265041565491,0.21
"1311",1311,"Q1-2015","Q1","1-2015",42026,-203317.70931771,-1.92,-20,5.41999999999996,-0.00319999999999998,30.33,-0.002,0.00250265041565491,0.21
"1312",1312,"Q1-2015","Q1","1-2015",42027,130388.584388588,-0.670000000000002,-10,7.84000000000003,-0.00319999999999998,30.33,-0.002,0.00250265041565491,0.21
"1313",1313,"Q1-2015","Q1","1-2015",42030,2756.75675675273,-0.460000000000001,0,-1.74000000000001,-0.00319999999999998,30.33,-0.002,0.00250265041565491,0.21
"1314",1314,"Q1-2015","Q1","1-2015",42031,-258250.614250612,1.04000000000001,0,-1.34000000000003,-0.00319999999999998,30.33,-0.002,0.00250265041565491,0.21
"1315",1315,"Q1-2015","Q1","1-2015",42032,-256515.970515974,-1.76000000000001,0,4.46000000000004,-0.00319999999999998,30.33,-0.002,0.00250265041565491,0.21
"1316",1316,"Q1-2015","Q1","1-2015",42033,919854.469854474,0.0399999999999991,-90,-0.480000000000018,-0.00319999999999998,30.33,-0.002,0.00250265041565491,0.21
"1317",1317,"Q1-2015","Q1","1-2015",42034,-479354.753354754,3.67,37,-7.20999999999992,-0.00319999999999998,30.33,-0.002,0.00250265041565491,0.21
"1318",1318,"Q1-2015","Q1","2-2015",42037,97762.0109620094,1.46,-63,-5.70000000000005,-0.000800000000000023,-22.49,0.00666666666666665,0.0220610333249898,0.21
"1319",1319,"Q1-2015","Q1","2-2015",42038,322593.309393309,3.79,-19,-12.9,-0.000800000000000023,-22.49,0.00666666666666665,0.0220610333249898,0.21
"1320",1320,"Q1-2015","Q1","2-2015",42039,-290955.131355129,-4.59,173,3.98000000000002,-0.000800000000000023,-22.49,0.00666666666666665,0.0220610333249898,0.21
"1321",1321,"Q1-2015","Q1","2-2015",42040,167369.041769043,2.02999999999999,-124,5.71999999999991,-0.000800000000000023,-22.49,0.00666666666666665,0.0220610333249898,0.21
"1322",1322,"Q1-2015","Q1","2-2015",42041,472952.712152708,1.18,-2,6.96000000000004,-0.000800000000000023,-22.49,0.00666666666666665,0.0220610333249898,0.21
"1323",1323,"Q1-2015","Q1","2-2015",42044,-221577.168777168,1.33000000000001,75.5,-0.580000000000041,-0.000800000000000023,-22.49,0.00666666666666665,0.0220610333249898,0.21
"1324",1324,"Q1-2015","Q1","2-2015",42045,317432.999433003,-2.93,-192.5,0.970000000000027,-0.000800000000000023,-22.49,0.00666666666666665,0.0220610333249898,0.21
